DATE,Symptoms,Deaths
4-25-2009,60,703.0
4-25-2009,61,4787.0
4-25-2009,62,5224.0
4-25-2009,63,1113.0
4-25-2009,64,1584.0
4-25-2009,65,1507.0
4-25-2009,66,806.0
4-25-2009,67,1113.0
4-25-2009,68,848.0
4-25-2009,69,466.0
4-25-2009,70,601.0
4-25-2009,71,431.0
4-25-2009,72,381.0
4-25-2009,73,134.0
4-25-2009,74,147.0
4-25-2009,75,94.0
4-25-2009,76,93.0
4-25-2009,77,84.0
4-25-2009,78,62.0
4-25-2009,79,59.0
4-25-2009,80,44.0
4-25-2009,81,1429.0
4-25-2009,82,1278.0
4-25-2009,83,392.0
4-25-2009,84,422.0
4-25-2009,85,289.0
4-25-2009,86,275.0
4-25-2009,87,233.0
4-25-2009,88,175.0
4-25-2009,89,198.0
4-25-2009,90,161.0
4-25-2009,91,671.0
4-25-2009,92,818.0
4-25-2009,93,144.0
4-25-2009,94,240.0
4-25-2009,95,94.0
4-25-2009,96,221.0
4-25-2009,97,148.0
4-25-2009,98,48.0
4-25-2009,99,140.0
4-25-2009,100,69.0
4-25-2009,101,1086.0
4-25-2009,102,1221.0
4-25-2009,103,293.0
4-25-2009,104,386.0
4-25-2009,105,201.0
4-25-2009,106,374.0
4-25-2009,107,252.0
4-25-2009,108,115.0
4-25-2009,109,243.0
4-25-2009,110,134.0
4-26-2009,1,4717.0
4-26-2009,2,4550.0
4-26-2009,3,1813.0
4-26-2009,4,1285.0
4-26-2009,5,1627.0
4-26-2009,6,1337.0
4-26-2009,7,763.0
4-26-2009,8,1022.0
4-26-2009,9,652.0
4-26-2009,10,757.0
4-26-2009,11,2191.0
4-26-2009,12,2451.0
4-26-2009,13,521.0
4-26-2009,14,719.0
4-26-2009,15,336.0
4-26-2009,16,674.0
4-26-2009,17,506.0
4-26-2009,18,217.0
4-26-2009,19,434.0
4-26-2009,20,291.0
4-26-2009,21,2095.0
4-26-2009,22,2321.0
4-26-2009,23,501.0
4-26-2009,24,700.0
4-26-2009,25,360.0
4-26-2009,26,653.0
4-26-2009,27,470.0
4-26-2009,28,204.0
4-26-2009,29,365.0
4-26-2009,30,287.0
4-26-2009,31,22753.0
4-26-2009,32,24038.0
4-26-2009,33,6574.0
4-26-2009,34,7417.0
4-26-2009,35,4514.0
4-26-2009,36,6976.0
4-26-2009,37,5021.0
4-26-2009,38,2637.0
4-26-2009,39,4139.0
4-26-2009,40,2916.0
4-26-2009,41,1550.0
4-26-2009,42,1577.0
4-26-2009,43,470.0
4-26-2009,44,465.0
4-26-2009,45,444.0
4-26-2009,46,358.0
4-26-2009,47,309.0
4-26-2009,48,277.0
4-26-2009,49,191.0
4-26-2009,50,202.0
4-26-2009,51,3835.0
4-26-2009,52,3291.0
4-26-2009,53,1764.0
4-26-2009,54,1202.0
4-26-2009,55,1325.0
4-26-2009,56,918.0
4-26-2009,57,710.0
4-26-2009,58,739.0
4-26-2009,59,576.0
4-26-2009,60,590.0
4-26-2009,61,164.0
4-26-2009,62,45.0
4-26-2009,63,210.0
4-26-2009,64,47.0
4-26-2009,65,8.0
4-26-2009,66,128.0
4-26-2009,67,22.0
4-26-2009,68,13.0
4-26-2009,69,87.0
4-26-2009,70,38.0
4-26-2009,71,186.0
4-26-2009,72,148.0
4-26-2009,73,46.0
4-26-2009,74,39.0
4-26-2009,75,32.0
4-26-2009,76,27.0
4-26-2009,77,31.0
4-26-2009,78,26.0
4-26-2009,79,19.0
4-26-2009,80,10.0
4-26-2009,81,1758.0
4-26-2009,82,1531.0
4-26-2009,83,538.0
4-26-2009,84,526.0
4-26-2009,85,373.0
4-26-2009,86,363.0
4-26-2009,87,285.0
4-26-2009,88,252.0
4-26-2009,89,216.0
4-26-2009,90,213.0
4-26-2009,91,449.0
4-26-2009,92,472.0
4-26-2009,93,134.0
4-26-2009,94,172.0
4-26-2009,95,80.0
4-26-2009,96,156.0
4-26-2009,97,128.0
4-26-2009,98,66.0
4-26-2009,99,81.0
4-26-2009,100,71.0
4-26-2009,101,1004.0
4-26-2009,102,1059.0
4-26-2009,103,291.0
4-26-2009,104,341.0
4-26-2009,105,207.0
4-26-2009,106,291.0
4-26-2009,107,231.0
4-26-2009,108,119.0
4-26-2009,109,185.0
4-26-2009,110,128.0
4-27-2009,1,8028.0
4-27-2009,2,7728.0
4-27-2009,3,2870.0
4-27-2009,4,2049.0
4-27-2009,5,2650.0
4-27-2009,6,2238.0
4-27-2009,7,1154.0
4-27-2009,8,1606.0
4-27-2009,9,1047.0
4-27-2009,10,1273.0
4-27-2009,11,2097.0
4-27-2009,12,2294.0
4-27-2009,13,508.0
4-27-2009,14,762.0
4-27-2009,15,366.0
4-27-2009,16,664.0
4-27-2009,17,451.0
4-27-2009,18,206.0
4-27-2009,19,387.0
4-27-2009,20,245.0
4-27-2009,21,1471.0
4-27-2009,22,1586.0
4-27-2009,23,432.0
4-27-2009,24,464.0
4-27-2009,25,291.0
4-27-2009,26,474.0
4-27-2009,27,321.0
4-27-2009,28,171.0
4-27-2009,29,260.0
4-27-2009,30,181.0
4-27-2009,31,22196.0
4-27-2009,32,23001.0
4-27-2009,33,7039.0
4-27-2009,34,7497.0
4-27-2009,35,4820.0
4-27-2009,36,6611.0
4-27-2009,37,4860.0
4-27-2009,38,2810.0
4-27-2009,39,3833.0
4-27-2009,40,2984.0
4-27-2009,41,2177.0
4-27-2009,42,2161.0
4-27-2009,43,665.0
4-27-2009,44,704.0
4-27-2009,45,645.0
4-27-2009,46,480.0
4-27-2009,47,424.0
4-27-2009,48,400.0
4-27-2009,49,258.0
4-27-2009,50,283.0
4-27-2009,51,3543.0
4-27-2009,52,2886.0
4-27-2009,53,1937.0
4-27-2009,54,1278.0
4-27-2009,55,1211.0
4-27-2009,56,795.0
4-27-2009,57,821.0
4-27-2009,58,680.0
4-27-2009,59,493.0
4-27-2009,60,482.0
4-27-2009,61,5395.0
4-27-2009,62,5620.0
4-27-2009,63,1499.0
4-27-2009,64,1787.0
4-27-2009,65,1626.0
4-27-2009,66,1056.0
4-27-2009,67,1238.0
4-27-2009,68,985.0
4-27-2009,69,570.0
4-27-2009,70,694.0
4-27-2009,71,607.0
4-27-2009,72,487.0
4-27-2009,73,182.0
4-27-2009,74,195.0
4-27-2009,75,144.0
4-27-2009,76,116.0
4-27-2009,77,84.0
4-27-2009,78,86.0
4-27-2009,79,61.0
4-27-2009,80,81.0
4-27-2009,81,883.0
4-27-2009,82,809.0
4-27-2009,83,264.0
4-27-2009,84,270.0
4-27-2009,85,169.0
4-27-2009,86,167.0
4-27-2009,87,136.0
4-27-2009,88,144.0
4-27-2009,89,122.0
4-27-2009,90,98.0
4-27-2009,91,424.0
4-27-2009,92,492.0
4-27-2009,93,143.0
4-27-2009,94,142.0
4-27-2009,95,87.0
4-27-2009,96,146.0
4-27-2009,97,91.0
4-27-2009,98,56.0
4-27-2009,99,79.0
4-27-2009,100,67.0
4-27-2009,101,924.0
4-27-2009,102,956.0
4-27-2009,103,289.0
4-27-2009,104,307.0
4-27-2009,105,210.0
4-27-2009,106,279.0
4-27-2009,107,183.0
4-27-2009,108,128.0
4-27-2009,109,158.0
4-27-2009,110,118.0
4-28-2009,1,8811.0
4-28-2009,2,8387.0
4-28-2009,3,3399.0
4-28-2009,4,2339.0
4-28-2009,5,2912.0
4-28-2009,6,2433.0
4-28-2009,7,1422.0
4-28-2009,8,1869.0
4-28-2009,9,1130.0
4-28-2009,10,1439.0
4-28-2009,11,2130.0
4-28-2009,12,2221.0
4-28-2009,13,584.0
4-28-2009,14,692.0
4-28-2009,15,396.0
4-28-2009,16,632.0
4-28-2009,17,452.0
4-28-2009,18,237.0
4-28-2009,19,379.0
4-28-2009,20,290.0
4-28-2009,21,451.0
4-28-2009,22,325.0
4-28-2009,23,337.0
4-28-2009,24,172.0
4-28-2009,25,238.0
4-28-2009,26,79.0
4-28-2009,27,67.0
4-28-2009,28,128.0
4-28-2009,29,60.0
4-28-2009,30,82.0
4-28-2009,31,22900.0
4-28-2009,32,22866.0
4-28-2009,33,8143.0
4-28-2009,34,7678.0
4-28-2009,35,5684.0
4-28-2009,36,6647.0
4-28-2009,37,4776.0
4-28-2009,38,3256.0
4-28-2009,39,3921.0
4-28-2009,40,3076.0
4-28-2009,41,836.0
4-28-2009,42,653.0
4-28-2009,43,382.0
4-28-2009,44,288.0
4-28-2009,45,193.0
4-28-2009,46,265.0
4-28-2009,47,163.0
4-28-2009,48,100.0
4-28-2009,49,164.0
4-28-2009,50,109.0
4-28-2009,51,6157.0
4-28-2009,52,5588.0
4-28-2009,53,2595.0
4-28-2009,54,1915.0
4-28-2009,55,2017.0
4-28-2009,56,1496.0
4-28-2009,57,1021.0
4-28-2009,58,1263.0
4-28-2009,59,849.0
4-28-2009,60,961.0
4-28-2009,61,5779.0
4-28-2009,62,5930.0
4-28-2009,63,1533.0
4-28-2009,64,1897.0
4-28-2009,65,1782.0
4-28-2009,66,1106.0
4-28-2009,67,1208.0
4-28-2009,68,1053.0
4-28-2009,69,635.0
4-28-2009,70,725.0
4-28-2009,71,348.0
4-28-2009,72,264.0
4-28-2009,73,93.0
4-28-2009,74,90.0
4-28-2009,75,63.0
4-28-2009,76,57.0
4-28-2009,77,66.0
4-28-2009,78,51.0
4-28-2009,79,42.0
4-28-2009,80,28.0
4-28-2009,81,435.0
4-28-2009,82,347.0
4-28-2009,83,117.0
4-28-2009,84,133.0
4-28-2009,85,65.0
4-28-2009,86,74.0
4-28-2009,87,79.0
4-28-2009,88,65.0
4-28-2009,89,58.0
4-28-2009,90,45.0
4-28-2009,91,671.0
4-28-2009,92,655.0
4-28-2009,93,220.0
4-28-2009,94,220.0
4-28-2009,95,159.0
4-28-2009,96,213.0
4-28-2009,97,148.0
4-28-2009,98,78.0
4-28-2009,99,120.0
4-28-2009,100,91.0
4-28-2009,101,879.0
4-28-2009,102,847.0
4-28-2009,103,249.0
4-28-2009,104,308.0
4-28-2009,105,199.0
4-28-2009,106,241.0
4-28-2009,107,186.0
4-28-2009,108,120.0
4-28-2009,109,153.0
4-28-2009,110,108.0
4-29-2009,1,10600.0
4-29-2009,2,9972.0
4-29-2009,3,3961.0
4-29-2009,4,2811.0
4-29-2009,5,3502.0
4-29-2009,6,3011.0
4-29-2009,7,1656.0
4-29-2009,8,2168.0
4-29-2009,9,1402.0
4-29-2009,10,1686.0
4-29-2009,11,1759.0
4-29-2009,12,1763.0
4-29-2009,13,572.0
4-29-2009,14,608.0
4-29-2009,15,392.0
4-29-2009,16,557.0
4-29-2009,17,416.0
4-29-2009,18,227.0
4-29-2009,19,336.0
4-29-2009,20,236.0
4-29-2009,21,2077.0
4-29-2009,22,1912.0
4-29-2009,23,696.0
4-29-2009,24,688.0
4-29-2009,25,531.0
4-29-2009,26,585.0
4-29-2009,27,403.0
4-29-2009,28,284.0
4-29-2009,29,310.0
4-29-2009,30,290.0
4-29-2009,31,11366.0
4-29-2009,32,9128.0
4-29-2009,33,6252.0
4-29-2009,34,6435.0
4-29-2009,35,4287.0
4-29-2009,36,2514.0
4-29-2009,37,4569.0
4-29-2009,38,2620.0
4-29-2009,39,1608.0
4-29-2009,40,1701.0
4-29-2009,41,1591.0
4-29-2009,42,1433.0
4-29-2009,43,647.0
4-29-2009,44,539.0
4-29-2009,45,426.0
4-29-2009,46,455.0
4-29-2009,47,307.0
4-29-2009,48,265.0
4-29-2009,49,256.0
4-29-2009,50,217.0
4-29-2009,51,7623.0
4-29-2009,52,6825.0
4-29-2009,53,3146.0
4-29-2009,54,2302.0
4-29-2009,55,2513.0
4-29-2009,56,2027.0
4-29-2009,57,1278.0
4-29-2009,58,1482.0
4-29-2009,59,988.0
4-29-2009,60,1183.0
4-29-2009,61,8242.0
4-29-2009,62,8470.0
4-29-2009,63,2410.0
4-29-2009,64,2699.0
4-29-2009,65,2466.0
4-29-2009,66,1698.0
4-29-2009,67,1733.0
4-29-2009,68,1446.0
4-29-2009,69,963.0
4-29-2009,70,972.0
4-29-2009,71,54.0
4-29-2009,72,51.0
4-29-2009,73,16.0
4-29-2009,74,17.0
4-29-2009,75,11.0
4-29-2009,76,13.0
4-29-2009,77,6.0
4-29-2009,78,13.0
4-29-2009,79,9.0
4-29-2009,80,8.0
4-29-2009,81,1122.0
4-29-2009,82,1058.0
4-29-2009,83,338.0
4-29-2009,84,355.0
4-29-2009,85,228.0
4-29-2009,86,235.0
4-29-2009,87,182.0
4-29-2009,88,150.0
4-29-2009,89,164.0
4-29-2009,90,125.0
4-29-2009,91,216.0
4-29-2009,92,151.0
4-29-2009,93,144.0
4-29-2009,94,63.0
4-29-2009,95,107.0
4-29-2009,96,40.0
4-29-2009,97,29.0
4-29-2009,98,54.0
4-29-2009,99,18.0
4-29-2009,100,26.0
4-29-2009,101,787.0
4-29-2009,102,831.0
4-29-2009,103,319.0
4-29-2009,104,275.0
4-29-2009,105,223.0
4-29-2009,106,182.0
4-29-2009,107,186.0
4-29-2009,108,122.0
4-29-2009,109,120.0
4-29-2009,110,100.0
4-30-2009,1,5789.0
4-30-2009,2,4372.0
4-30-2009,3,3320.0
4-30-2009,4,2352.0
4-30-2009,5,1986.0
4-30-2009,6,1204.0
4-30-2009,7,1394.0
4-30-2009,8,1107.0
4-30-2009,9,886.0
4-30-2009,10,744.0
4-30-2009,11,2034.0
4-30-2009,12,1927.0
4-30-2009,13,723.0
4-30-2009,14,690.0
4-30-2009,15,492.0
4-30-2009,16,592.0
4-30-2009,17,437.0
4-30-2009,18,277.0
4-30-2009,19,343.0
4-30-2009,20,295.0
4-30-2009,21,1274.0
4-30-2009,22,1135.0
4-30-2009,23,690.0
4-30-2009,24,465.0
4-30-2009,25,444.0
4-30-2009,26,298.0
4-30-2009,27,270.0
4-30-2009,28,269.0
4-30-2009,29,211.0
4-30-2009,30,207.0
4-30-2009,31,36454.0
4-30-2009,32,34955.0
4-30-2009,33,12116.0
4-30-2009,34,11805.0
4-30-2009,35,8455.0
4-30-2009,36,10140.0
4-30-2009,37,7446.0
4-30-2009,38,4975.0
4-30-2009,39,5869.0
4-30-2009,40,4616.0
4-30-2009,41,2111.0
4-30-2009,42,1847.0
4-30-2009,43,741.0
4-30-2009,44,683.0
4-30-2009,45,544.0
4-30-2009,46,501.0
4-30-2009,47,399.0
4-30-2009,48,285.0
4-30-2009,49,320.0
4-30-2009,50,246.0
4-30-2009,51,4465.0
4-30-2009,52,3209.0
4-30-2009,53,2647.0
4-30-2009,54,1938.0
4-30-2009,55,1534.0
4-30-2009,56,887.0
4-30-2009,57,1107.0
4-30-2009,58,775.0
4-30-2009,59,672.0
4-30-2009,60,560.0
4-30-2009,61,4199.0
4-30-2009,62,4134.0
4-30-2009,63,1660.0
4-30-2009,64,1406.0
4-30-2009,65,1190.0
4-30-2009,66,1142.0
4-30-2009,67,919.0
4-30-2009,68,704.0
4-30-2009,69,674.0
4-30-2009,70,582.0
4-30-2009,71,436.0
4-30-2009,72,383.0
4-30-2009,73,121.0
4-30-2009,74,132.0
4-30-2009,75,68.0
4-30-2009,76,72.0
4-30-2009,77,65.0
4-30-2009,78,77.0
4-30-2009,79,55.0
4-30-2009,80,39.0
4-30-2009,81,1598.0
4-30-2009,82,1433.0
4-30-2009,83,491.0
4-30-2009,84,471.0
4-30-2009,85,346.0
4-30-2009,86,336.0
4-30-2009,87,289.0
4-30-2009,88,202.0
4-30-2009,89,205.0
4-30-2009,90,170.0
4-30-2009,91,397.0
4-30-2009,92,358.0
4-30-2009,93,197.0
4-30-2009,94,126.0
4-30-2009,95,142.0
4-30-2009,96,88.0
4-30-2009,97,84.0
4-30-2009,98,75.0
4-30-2009,99,52.0
4-30-2009,100,46.0
4-30-2009,101,1164.0
4-30-2009,102,1132.0
4-30-2009,103,416.0
4-30-2009,104,419.0
4-30-2009,105,280.0
4-30-2009,106,319.0
4-30-2009,107,254.0
4-30-2009,108,161.0
4-30-2009,109,193.0
4-30-2009,110,153.0
5-01-2009,1,6332.0
5-01-2009,2,4504.0
5-01-2009,3,3805.0
5-01-2009,4,2674.0
5-01-2009,5,2126.0
5-01-2009,6,1256.0
5-01-2009,7,1513.0
5-01-2009,8,1104.0
5-01-2009,9,966.0
5-01-2009,10,812.0
5-01-2009,11,2759.0
5-01-2009,12,2742.0
5-01-2009,13,910.0
5-01-2009,14,900.0
5-01-2009,15,643.0
5-01-2009,16,821.0
5-01-2009,17,602.0
5-01-2009,18,385.0
5-01-2009,19,418.0
5-01-2009,20,354.0
5-01-2009,21,2109.0
5-01-2009,22,1924.0
5-01-2009,23,886.0
5-01-2009,24,691.0
5-01-2009,25,630.0
5-01-2009,26,555.0
5-01-2009,27,419.0
5-01-2009,28,377.0
5-01-2009,29,339.0
5-01-2009,30,319.0
5-01-2009,31,21718.0
5-01-2009,32,19079.0
5-01-2009,33,10045.0
5-01-2009,34,7444.0
5-01-2009,35,6919.0
5-01-2009,36,5494.0
5-01-2009,37,4325.0
5-01-2009,38,4089.0
5-01-2009,39,3281.0
5-01-2009,40,3046.0
5-01-2009,41,641.0
5-01-2009,42,344.0
5-01-2009,43,481.0
5-01-2009,44,237.0
5-01-2009,45,108.0
5-01-2009,46,340.0
5-01-2009,47,99.0
5-01-2009,48,57.0
5-01-2009,49,188.0
5-01-2009,50,113.0
5-01-2009,51,5865.0
5-01-2009,52,4466.0
5-01-2009,53,3392.0
5-01-2009,54,2290.0
5-01-2009,55,1942.0
5-01-2009,56,1230.0
5-01-2009,57,1346.0
5-01-2009,58,1045.0
5-01-2009,59,793.0
5-01-2009,60,774.0
5-01-2009,61,6166.0
5-01-2009,62,6084.0
5-01-2009,63,2203.0
5-01-2009,64,2087.0
5-01-2009,65,1746.0
5-01-2009,66,1475.0
5-01-2009,67,1292.0
5-01-2009,68,1011.0
5-01-2009,69,913.0
5-01-2009,70,790.0
5-01-2009,71,600.0
5-01-2009,72,524.0
5-01-2009,73,184.0
5-01-2009,74,179.0
5-01-2009,75,112.0
5-01-2009,76,124.0
5-01-2009,77,110.0
5-01-2009,78,72.0
5-01-2009,79,65.0
5-01-2009,80,65.0
5-01-2009,81,2478.0
5-01-2009,82,2293.0
5-01-2009,83,792.0
5-01-2009,84,751.0
5-01-2009,85,505.0
5-01-2009,86,506.0
5-01-2009,87,443.0
5-01-2009,88,349.0
5-01-2009,89,336.0
5-01-2009,90,303.0
5-01-2009,91,411.0
5-01-2009,92,295.0
5-01-2009,93,252.0
5-01-2009,94,151.0
5-01-2009,95,157.0
5-01-2009,96,79.0
5-01-2009,97,69.0
5-01-2009,98,85.0
5-01-2009,99,53.0
5-01-2009,100,53.0
5-01-2009,101,1510.0
5-01-2009,102,1460.0
5-01-2009,103,516.0
5-01-2009,104,512.0
5-01-2009,105,376.0
5-01-2009,106,417.0
5-01-2009,107,306.0
5-01-2009,108,217.0
5-01-2009,109,257.0
5-01-2009,110,191.0
5-02-2009,1,12320.0
5-02-2009,2,10857.0
5-02-2009,3,5586.0
5-02-2009,4,3828.0
5-02-2009,5,4299.0
5-02-2009,6,3098.0
5-02-2009,7,2331.0
5-02-2009,8,2503.0
5-02-2009,9,1737.0
5-02-2009,10,1909.0
5-02-2009,11,3206.0
5-02-2009,12,3237.0
5-02-2009,13,1127.0
5-02-2009,14,1033.0
5-02-2009,15,789.0
5-02-2009,16,923.0
5-02-2009,17,634.0
5-02-2009,18,456.0
5-02-2009,19,571.0
5-02-2009,20,438.0
5-02-2009,21,1986.0
5-02-2009,22,1683.0
5-02-2009,23,919.0
5-02-2009,24,659.0
5-02-2009,25,659.0
5-02-2009,26,480.0
5-02-2009,27,414.0
5-02-2009,28,359.0
5-02-2009,29,297.0
5-02-2009,30,303.0
5-02-2009,31,24742.0
5-02-2009,32,21599.0
5-02-2009,33,11406.0
5-02-2009,34,8342.0
5-02-2009,35,7967.0
5-02-2009,36,6145.0
5-02-2009,37,4992.0
5-02-2009,38,4675.0
5-02-2009,39,3669.0
5-02-2009,40,3575.0
5-02-2009,41,929.0
5-02-2009,42,711.0
5-02-2009,43,610.0
5-02-2009,44,328.0
5-02-2009,45,181.0
5-02-2009,46,394.0
5-02-2009,47,172.0
5-02-2009,48,118.0
5-02-2009,49,247.0
5-02-2009,50,150.0
5-02-2009,51,5313.0
5-02-2009,52,3594.0
5-02-2009,53,3409.0
5-02-2009,54,2410.0
5-02-2009,55,1815.0
5-02-2009,56,1008.0
5-02-2009,57,1392.0
5-02-2009,58,952.0
5-02-2009,59,847.0
5-02-2009,60,615.0
5-02-2009,61,3294.0
5-02-2009,62,2879.0
5-02-2009,63,1622.0
5-02-2009,64,1201.0
5-02-2009,65,764.0
5-02-2009,66,1085.0
5-02-2009,67,642.0
5-02-2009,68,472.0
5-02-2009,69,722.0
5-02-2009,70,471.0
5-02-2009,71,353.0
5-02-2009,72,308.0
5-02-2009,73,101.0
5-02-2009,74,101.0
5-02-2009,75,73.0
5-02-2009,76,78.0
5-02-2009,77,58.0
5-02-2009,78,47.0
5-02-2009,79,36.0
5-02-2009,80,30.0
5-02-2009,81,454.0
5-02-2009,82,391.0
5-02-2009,83,111.0
5-02-2009,84,140.0
5-02-2009,85,86.0
5-02-2009,86,90.0
5-02-2009,87,79.0
5-02-2009,88,66.0
5-02-2009,89,47.0
5-02-2009,90,57.0
5-02-2009,91,672.0
5-02-2009,92,621.0
5-02-2009,93,299.0
5-02-2009,94,245.0
5-02-2009,95,234.0
5-02-2009,96,214.0
5-02-2009,97,144.0
5-02-2009,98,124.0
5-02-2009,99,126.0
5-02-2009,100,92.0
5-02-2009,101,933.0
5-02-2009,102,902.0
5-02-2009,103,448.0
5-02-2009,104,342.0
5-02-2009,105,282.0
5-02-2009,106,271.0
5-02-2009,107,181.0
5-02-2009,108,152.0
5-02-2009,109,156.0
5-02-2009,110,115.0
5-03-2009,1,7351.0
5-03-2009,2,5072.0
5-03-2009,3,4970.0
5-03-2009,4,3456.0
5-03-2009,5,2599.0
5-03-2009,6,1296.0
5-03-2009,7,2070.0
5-03-2009,8,1290.0
5-03-2009,9,1159.0
5-03-2009,10,829.0
5-03-2009,11,3229.0
5-03-2009,12,3030.0
5-03-2009,13,1200.0
5-03-2009,14,1054.0
5-03-2009,15,875.0
5-03-2009,16,880.0
5-03-2009,17,619.0
5-03-2009,18,460.0
5-03-2009,19,503.0
5-03-2009,20,414.0
5-03-2009,21,3141.0
5-03-2009,22,2923.0
5-03-2009,23,1314.0
5-03-2009,24,1047.0
5-03-2009,25,922.0
5-03-2009,26,789.0
5-03-2009,27,658.0
5-03-2009,28,516.0
5-03-2009,29,521.0
5-03-2009,30,427.0
5-03-2009,31,26028.0
5-03-2009,32,22146.0
5-03-2009,33,12769.0
5-03-2009,34,8856.0
5-03-2009,35,8849.0
5-03-2009,36,6240.0
5-03-2009,37,5147.0
5-03-2009,38,5089.0
5-03-2009,39,3845.0
5-03-2009,40,3696.0
5-03-2009,41,1266.0
5-03-2009,42,1035.0
5-03-2009,43,700.0
5-03-2009,44,419.0
5-03-2009,45,279.0
5-03-2009,46,496.0
5-03-2009,47,230.0
5-03-2009,48,145.0
5-03-2009,49,302.0
5-03-2009,50,207.0
5-03-2009,51,6276.0
5-03-2009,52,4559.0
5-03-2009,53,3701.0
5-03-2009,54,2800.0
5-03-2009,55,2159.0
5-03-2009,56,1268.0
5-03-2009,57,1514.0
5-03-2009,58,1127.0
5-03-2009,59,949.0
5-03-2009,60,769.0
5-03-2009,61,4357.0
5-03-2009,62,3932.0
5-03-2009,63,1803.0
5-03-2009,64,1443.0
5-03-2009,65,1156.0
5-03-2009,66,1298.0
5-03-2009,67,875.0
5-03-2009,68,650.0
5-03-2009,69,731.0
5-03-2009,70,586.0
5-03-2009,71,335.0
5-03-2009,72,295.0
5-03-2009,73,93.0
5-03-2009,74,78.0
5-03-2009,75,67.0
5-03-2009,76,61.0
5-03-2009,77,58.0
5-03-2009,78,34.0
5-03-2009,79,38.0
5-03-2009,80,29.0
5-03-2009,81,1347.0
5-03-2009,82,1169.0
5-03-2009,83,356.0
5-03-2009,84,380.0
5-03-2009,85,293.0
5-03-2009,86,256.0
5-03-2009,87,229.0
5-03-2009,88,180.0
5-03-2009,89,154.0
5-03-2009,90,159.0
5-03-2009,91,555.0
5-03-2009,92,449.0
5-03-2009,93,285.0
5-03-2009,94,188.0
5-03-2009,95,205.0
5-03-2009,96,129.0
5-03-2009,97,85.0
5-03-2009,98,132.0
5-03-2009,99,85.0
5-03-2009,100,76.0
5-03-2009,101,640.0
5-03-2009,102,425.0
5-03-2009,103,404.0
5-03-2009,104,248.0
5-03-2009,105,289.0
5-03-2009,106,98.0
5-03-2009,107,114.0
5-03-2009,108,170.0
5-03-2009,109,71.0
5-03-2009,110,99.0
5-04-2009,1,8604.0
5-04-2009,2,6111.0
5-04-2009,3,5658.0
5-04-2009,4,3997.0
5-04-2009,5,3015.0
5-04-2009,6,1598.0
5-04-2009,7,2331.0
5-04-2009,8,1586.0
5-04-2009,9,1320.0
5-04-2009,10,1017.0
5-04-2009,11,2113.0
5-04-2009,12,1883.0
5-04-2009,13,1019.0
5-04-2009,14,702.0
5-04-2009,15,709.0
5-04-2009,16,546.0
5-04-2009,17,397.0
5-04-2009,18,433.0
5-04-2009,19,321.0
5-04-2009,20,305.0
5-04-2009,21,4395.0
5-04-2009,22,4335.0
5-04-2009,23,1595.0
5-04-2009,24,1439.0
5-04-2009,25,1112.0
5-04-2009,26,1261.0
5-04-2009,27,915.0
5-04-2009,28,672.0
5-04-2009,29,738.0
5-04-2009,30,542.0
5-04-2009,31,42795.0
5-04-2009,32,39839.0
5-04-2009,33,17069.0
5-04-2009,34,14429.0
5-04-2009,35,11919.0
5-04-2009,36,11497.0
5-04-2009,37,8998.0
5-04-2009,38,6958.0
5-04-2009,39,6922.0
5-04-2009,40,5927.0
5-04-2009,41,1142.0
5-04-2009,42,923.0
5-04-2009,43,689.0
5-04-2009,44,427.0
5-04-2009,45,254.0
5-04-2009,46,497.0
5-04-2009,47,215.0
5-04-2009,48,129.0
5-04-2009,49,274.0
5-04-2009,50,163.0
5-04-2009,51,4802.0
5-04-2009,52,2881.0
5-04-2009,53,3625.0
5-04-2009,54,2565.0
5-04-2009,55,1731.0
5-04-2009,56,795.0
5-04-2009,57,1574.0
5-04-2009,58,803.0
5-04-2009,59,786.0
5-04-2009,60,481.0
5-04-2009,61,4201.0
5-04-2009,62,3965.0
5-04-2009,63,1834.0
5-04-2009,64,1449.0
5-04-2009,65,1055.0
5-04-2009,66,1343.0
5-04-2009,67,887.0
5-04-2009,68,669.0
5-04-2009,69,778.0
5-04-2009,70,648.0
5-04-2009,71,515.0
5-04-2009,72,443.0
5-04-2009,73,145.0
5-04-2009,74,152.0
5-04-2009,75,105.0
5-04-2009,76,74.0
5-04-2009,77,82.0
5-04-2009,78,67.0
5-04-2009,79,73.0
5-04-2009,80,51.0
5-04-2009,81,1193.0
5-04-2009,82,1007.0
5-04-2009,83,347.0
5-04-2009,84,338.0
5-04-2009,85,218.0
5-04-2009,86,254.0
5-04-2009,87,203.0
5-04-2009,88,159.0
5-04-2009,89,128.0
5-04-2009,90,128.0
5-04-2009,91,625.0
5-04-2009,92,473.0
5-04-2009,93,314.0
5-04-2009,94,193.0
5-04-2009,95,224.0
5-04-2009,96,107.0
5-04-2009,97,106.0
5-04-2009,98,122.0
5-04-2009,99,83.0
5-04-2009,100,107.0
5-04-2009,101,1761.0
5-04-2009,102,1661.0
5-04-2009,103,738.0
5-04-2009,104,591.0
5-04-2009,105,482.0
5-04-2009,106,490.0
5-04-2009,107,360.0
5-04-2009,108,279.0
5-04-2009,109,297.0
5-04-2009,110,233.0
5-05-2009,1,13209.0
5-05-2009,2,10547.0
5-05-2009,3,7252.0
5-05-2009,4,5012.0
5-05-2009,5,4497.0
